organisms	experiment_acc
HOMO_SAPIENS	GSE19406
HOMO_SAPIENS	GSE18811
HOMO_SAPIENS	GSE18850
HOMO_SAPIENS	GSE73174
HOMO_SAPIENS	GSE18791
HOMO_SAPIENS	GSE68015
HOMO_SAPIENS	GSE18897
HOMO_SAPIENS	GSE19317
PEROMYSCUS_POLIONOTUS	GSE5795
HOMO_SAPIENS	GSE18912
HOMO_SAPIENS	GSE18946
HOMO_SAPIENS	GSE19345
HOMO_SAPIENS	GSE35551
HOMO_SAPIENS	GSE83901
HOMO_SAPIENS	GSE18906
HOMO_SAPIENS	GSE19069
SACCHAROMYCES_CEREVISIAE	GSE27539
BOS_TAURUS	E-MTAB-4908
BOS_INDICUS	E-MTAB-4908
HOMO_SAPIENS	GSE19098
MUS_MUSCULUS	GSE19123
HOMO_SAPIENS	GSE19123
HOMO_SAPIENS	GSE9091
HOMO_SAPIENS	GSE18864
HOMO_SAPIENS	GSE19203
HOMO_SAPIENS	GSE19533
MUS_MUSCULUS	GSE3124
MUS_MUSCULUS	GSE13796
MUS_MUSCULUS	GSE30868
MUS_MUSCULUS	GSE69079
MUS_MUSCULUS	GSE47084
MUS_MUSCULUS	GSE47421
HOMO_SAPIENS	ERP004402
MUS_MUSCULUS	GSE48383
MUS_MUSCULUS	GSE47679
HOMO_SAPIENS	GSE19352
MUS_MUSCULUS	ERP006099
HOMO_SAPIENS	GSE19577
HOMO_SAPIENS	GSE18931
HOMO_SAPIENS	GSE18947
HOMO_SAPIENS	GSE19681
HOMO_SAPIENS	GSE19067
HOMO_SAPIENS	GSE92921
HOMO_SAPIENS	GSE19240
HOMO_SAPIENS	GSE76896
HOMO_SAPIENS	GSE19665
HOMO_SAPIENS	GSE20436
HOMO_SAPIENS	GSE14555
RATTUS_NORVEGICUS	GSE14555
HOMO_SAPIENS	GSE35503
HOMO_SAPIENS	GSE19690
MUS_MUSCULUS	GSE89935
HOMO_SAPIENS	GSE26966
MUS_MUSCULUS	ERP108766
HOMO_SAPIENS	GSE61019
HOMO_SAPIENS	GSE19303
HOMO_SAPIENS	GSE19445
HOMO_SAPIENS	GSE19643
HOMO_SAPIENS	GSE35493
HOMO_SAPIENS	GSE19703
HOMO_SAPIENS	GSE18111
HOMO_SAPIENS	GSE20569
HOMO_SAPIENS	SRP001540
MUS_MUSCULUS	GSE897
MUS_MUSCULUS	GSE20316
MUS_MUSCULUS	GSE75256
HOMO_SAPIENS	GSE19592
HOMO_SAPIENS	GSE19475
HOMO_SAPIENS	GSE19315
HOMO_SAPIENS	GSE19339
HOMO_SAPIENS	GSE25162
MUS_MUSCULUS	GSE29458
HOMO_SAPIENS	GSE15695
HOMO_SAPIENS	GSE69000
HOMO_SAPIENS	GSE19472
HOMO_SAPIENS	GSE19471
HOMO_SAPIENS	GSE53284
HOMO_SAPIENS	GSE19638
MUS_MUSCULUS	ERP012814
HOMO_SAPIENS	GSE19639
HOMO_SAPIENS	GSE20193
HOMO_SAPIENS	GSE20115
HOMO_SAPIENS	GSE19959
HOMO_SAPIENS	GSE19449
HOMO_SAPIENS	GSE19829
HOMO_SAPIENS	GSE22038
HOMO_SAPIENS	GSE20484
HOMO_SAPIENS	GSE20578
HOMO_SAPIENS	GSE20559
HOMO_SAPIENS	GSE20666
HOMO_SAPIENS	GSE22541
HOMO_SAPIENS	GSE19554
HOMO_SAPIENS	GSE21887
HOMO_SAPIENS	GSE71989
HOMO_SAPIENS	GSE40517
HOMO_SAPIENS	GSE20081
HOMO_SAPIENS	GSE20854
HOMO_SAPIENS	GSE19625
HOMO_SAPIENS	GSE19650
HOMO_SAPIENS	GSE19615
HOMO_SAPIENS	GSE21050
HOMO_SAPIENS	GSE22632
HOMO_SAPIENS	GSE72873
HOMO_SAPIENS	GSE40751
HOMO_SAPIENS	GSE19810
MUS_MUSCULUS	GSE37173
MUS_MUSCULUS	GSE76542
MUS_MUSCULUS	GSE8367
MUS_MUSCULUS	GSE22046
MUS_MUSCULUS	GSE17879
HOMO_SAPIENS	GSE22780
HOMO_SAPIENS	GSE19429
HOMO_SAPIENS	GSE19735
HOMO_SAPIENS	GSE19737
HOMO_SAPIENS	GSE21369
HOMO_SAPIENS	GSE20086
MUS_MUSCULUS	ERP005545
HOMO_SAPIENS	GSE21483
HOMO_SAPIENS	GSE19902
HOMO_SAPIENS	GSE22783
HOMO_SAPIENS	GSE19743
HOMO_SAPIENS	GSE90763
HOMO_SAPIENS	GSE20146
HOMO_SAPIENS	GSE20499
HOMO_SAPIENS	GSE20307
HOMO_SAPIENS	GSE20708
HOMO_SAPIENS	GSE19722
MUS_MUSCULUS	GSE63354
HOMO_SAPIENS	GSE63354
MUS_MUSCULUS	SRP037777
HOMO_SAPIENS	GSE21095
HOMO_SAPIENS	GSE21105
HOMO_SAPIENS	GSE22810
HOMO_SAPIENS	GSE20238
HOMO_SAPIENS	GSE20508
HOMO_SAPIENS	GSE76943
HOMO_SAPIENS	GSE22968
HOMO_SAPIENS	GSE20361
HOMO_SAPIENS	GSE20114
HOMO_SAPIENS	GSE20297
HOMO_SAPIENS	GSE20928
HOMO_SAPIENS	GSE20196
HOMO_SAPIENS	GSE20300
HOMO_SAPIENS	GSE20615
HOMO_SAPIENS	GSE26511
HOMO_SAPIENS	GSE20266
HOMO_SAPIENS	GSE22225
MUS_MUSCULUS	GSE69573
HOMO_SAPIENS	GSE20986
HOMO_SAPIENS	GSE20596
HOMO_SAPIENS	GSE9253
HOMO_SAPIENS	GSE21567
HOMO_SAPIENS	GSE20710
MUS_MUSCULUS	GSE3776
HOMO_SAPIENS	GSE21497
HOMO_SAPIENS	GSE7332
HOMO_SAPIENS	GSE20285
HOMO_SAPIENS	GSE21138
HOMO_SAPIENS	GSE22973
HOMO_SAPIENS	GSE84300
HOMO_SAPIENS	GSE23553
HOMO_SAPIENS	GSE20950
HOMO_SAPIENS	GSE20540
HOMO_SAPIENS	GSE20543
HOMO_SAPIENS	GSE35659
HOMO_SAPIENS	GSE20505
HOMO_SAPIENS	GSE20667
MUS_MUSCULUS	GSE90831
HOMO_SAPIENS	GSE21306
HOMO_SAPIENS	GSE22217
HOMO_SAPIENS	GSE20489
HOMO_SAPIENS	GSE20677
HOMO_SAPIENS	GSE21577
HOMO_SAPIENS	GSE20745
HOMO_SAPIENS	GSE20711
HOMO_SAPIENS	GSE35683
HOMO_SAPIENS	GSE35864
HOMO_SAPIENS	GSE35935
MUS_MUSCULUS	ERP004364
HOMO_SAPIENS	GSE21039
HOMO_SAPIENS	GSE22061
HOMO_SAPIENS	GSE21225
HOMO_SAPIENS	GSE21612
HOMO_SAPIENS	GSE9761
HOMO_SAPIENS	GSE41168
HOMO_SAPIENS	GSE19578
HOMO_SAPIENS	GSE22035
HOMO_SAPIENS	GSE21570
HOMO_SAPIENS	GSE22560
HOMO_SAPIENS	GSE21217
HOMO_SAPIENS	GSE52609
HOMO_SAPIENS	GSE21243
HOMO_SAPIENS	GSE21574
HOMO_SAPIENS	GSE22533
HOMO_SAPIENS	GSE21262
HOMO_SAPIENS	GSE21496
HOMO_SAPIENS	GSE21858
HOMO_SAPIENS	GSE22282
HOMO_SAPIENS	GSE22377
HOMO_SAPIENS	GSE21545
HOMO_SAPIENS	GSE21760
HOMO_SAPIENS	GSE23117
HOMO_SAPIENS	GSE22036
HOMO_SAPIENS	GSE21935
MUS_MUSCULUS	GSE21687
HOMO_SAPIENS	GSE21687
HOMO_SAPIENS	GSE20257
HOMO_SAPIENS	GSE65647
HOMO_SAPIENS	GSE21554
HOMO_SAPIENS	GSE35571
HOMO_SAPIENS	GSE22600
HOMO_SAPIENS	GSE23371
HOMO_SAPIENS	GSE23343
HOMO_SAPIENS	GSE21774
MUS_MUSCULUS	GSE30866
HOMO_SAPIENS	GSE23031
SACCHAROMYCES_CEREVISIAE	GSE2579
HOMO_SAPIENS	GSE7509
HOMO_SAPIENS	GSE58772
HOMO_SAPIENS	GSE7624
HOMO_SAPIENS	GSE78914
HOMO_SAPIENS	GSE22242
HOMO_SAPIENS	GSE21979
HOMO_SAPIENS	GSE35896
HOMO_SAPIENS	GSE35685
HOMO_SAPIENS	GSE71810
HOMO_SAPIENS	GSE100833
MUS_MUSCULUS	GSE22009
MUS_MUSCULUS	GSE25639
HOMO_SAPIENS	GSE25639
HOMO_SAPIENS	GSE7845
HOMO_SAPIENS	GSE80985
HOMO_SAPIENS	GSE35932
HOMO_SAPIENS	GSE35679
HOMO_SAPIENS	GSE22166
HOMO_SAPIENS	GSE22148
HOMO_SAPIENS	GSE22840
HOMO_SAPIENS	GSE22580
HOMO_SAPIENS	GSE100523
HOMO_SAPIENS	GSE21653
HOMO_SAPIENS	GSE22152
HOMO_SAPIENS	SRP066716
HOMO_SAPIENS	GSE22138
HOMO_SAPIENS	GSE22325
HOMO_SAPIENS	GSE36110
CHLOROCEBUS_SABAEUS	GSE108007
HOMO_SAPIENS	GSE22045
HOMO_SAPIENS	GSE22109
HOMO_SAPIENS	GSE22139
HOMO_SAPIENS	GSE22467
HOMO_SAPIENS	GSE35711
HOMO_SAPIENS	GSE37842
MUS_MUSCULUS	GSE72133
MUS_MUSCULUS	GSE39453
MUS_MUSCULUS	GSE6821
MUS_MUSCULUS	GSE20411
HOMO_SAPIENS	GSE42404
MUS_MUSCULUS	GSE21944
PAN_TROGLODYTES	GSE22160
HOMO_SAPIENS	GSE22224
HOMO_SAPIENS	GSE56255
HOMO_SAPIENS	GSE23391
HOMO_SAPIENS	GSE22259
HOMO_SAPIENS	GSE35712
MUS_MUSCULUS	GSE24350
HOMO_SAPIENS	GSE37783
MUS_MUSCULUS	GSE66370
MUS_MUSCULUS	GSE6881
MUS_MUSCULUS	GSE34552
HOMO_SAPIENS	SRP058500
HOMO_SAPIENS	GSE7224
MUS_MUSCULUS	GSE13563
MUS_MUSCULUS	GSE8025
MUS_MUSCULUS	GSE42946
MUS_MUSCULUS	GSE34882
MUS_MUSCULUS	GSE35091
HOMO_SAPIENS	ERP009913
MUS_MUSCULUS	GSE35247
HOMO_SAPIENS	GSE22664
HOMO_SAPIENS	GSE22762
HOMO_SAPIENS	GSE22229
HOMO_SAPIENS	GSE34679
HOMO_SAPIENS	GSE22435
HOMO_SAPIENS	GSE22490
HOMO_SAPIENS	GSE76018
MUS_MUSCULUS	GSE34908
HOMO_SAPIENS	GSE70218
MUS_MUSCULUS	GSE43145
RATTUS_NORVEGICUS	GSE61085
MUS_MUSCULUS	GSE34773
MUS_MUSCULUS	GSE39382
HOMO_SAPIENS	GSE84791
HOMO_SAPIENS	GSE23610
HOMO_SAPIENS	GSE35383
HOMO_SAPIENS	GSE36176
HOMO_SAPIENS	GSE22513
HOMO_SAPIENS	GSE22668
HOMO_SAPIENS	GSE23102
HOMO_SAPIENS	GSE23597
HOMO_SAPIENS	GSE57978
MUS_MUSCULUS	GSE96622
HOMO_SAPIENS	GSE9891
HOMO_SAPIENS	GSE22544
HOMO_SAPIENS	GSE23183
HOMO_SAPIENS	GSE35925
HOMO_SAPIENS	GSE35957
HOMO_SAPIENS	GSE23905
HOMO_SAPIENS	GSE22495
HOMO_SAPIENS	GSE24791
HOMO_SAPIENS	GSE78115
HOMO_SAPIENS	GSE22759
HOMO_SAPIENS	GSE23177
HOMO_SAPIENS	GSE22459
HOMO_SAPIENS	GSE22859
HOMO_SAPIENS	GSE22853
HOMO_SAPIENS	GSE22572
HOMO_SAPIENS	GSE22781
HOMO_SAPIENS	GSE23849
HOMO_SAPIENS	GSE38121
HOMO_SAPIENS	GSE50657
MUS_MUSCULUS	GSE79623
HOMO_SAPIENS	GSE35973
HOMO_SAPIENS	GSE70853
MUS_MUSCULUS	GSE34949
HOMO_SAPIENS	GSE23921
HOMO_SAPIENS	GSE22563
HOMO_SAPIENS	GSE22865
HOMO_SAPIENS	GSE22919
HOMO_SAPIENS	GSE23073
MUS_MUSCULUS	GSE81920
HOMO_SAPIENS	GSE22868
HOMO_SAPIENS	GSE23066
RATTUS_NORVEGICUS	ERP006055
HOMO_SAPIENS	GSE2327
MUS_MUSCULUS	GSE25828
HOMO_SAPIENS	GSE23376
HOMO_SAPIENS	GSE35784
HOMO_SAPIENS	GSE33070
HOMO_SAPIENS	GSE22598
HOMO_SAPIENS	GSE23025
HOMO_SAPIENS	GSE23906
HOMO_SAPIENS	GSE8837
HOMO_SAPIENS	GSE23984
MUS_MUSCULUS	ERP014109
HOMO_SAPIENS	GSE22954
RATTUS_NORVEGICUS	SRP128126
HOMO_SAPIENS	GSE23366
HOMO_SAPIENS	GSE23120
HOMO_SAPIENS	GSE23583
HOMO_SAPIENS	GSE25146
HOMO_SAPIENS	GSE23687
HOMO_SAPIENS	GSE57130
HOMO_SAPIENS	GSE2328
HOMO_SAPIENS	GSE23629
MUS_MUSCULUS	GSE11898
HOMO_SAPIENS	GSE35713
HOMO_SAPIENS	GSE23704
HOMO_SAPIENS	GSE36000
HOMO_SAPIENS	GSE23450
HOMO_SAPIENS	GSE23640
HOMO_SAPIENS	GSE23394
HOMO_SAPIENS	GSE23586
HOMO_SAPIENS	GSE23935
HOMO_SAPIENS	GSE23405
HOMO_SAPIENS	GSE23630
HOMO_SAPIENS	GSE35725
HOMO_SAPIENS	GSE68721
HOMO_SAPIENS	GSE24362
HOMO_SAPIENS	GSE23402
HOMO_SAPIENS	GSE35820
HOMO_SAPIENS	GSE33774
HOMO_SAPIENS	GSE24089
HOMO_SAPIENS	GSE24170
HOMO_SAPIENS	GSE24259
MUS_MUSCULUS	SRP057720
HOMO_SAPIENS	GSE36824
HOMO_SAPIENS	GSE43923
HOMO_SAPIENS	GSE23882
HOMO_SAPIENS	GSE33811
HOMO_SAPIENS	GSE24742
HOMO_SAPIENS	SRP058228
HOMO_SAPIENS	GSE25087
HOMO_SAPIENS	GSE25504
HOMO_SAPIENS	GSE24199
HOMO_SAPIENS	GSE24265
MUS_MUSCULUS	GSE63998
HOMO_SAPIENS	GSE25086
HOMO_SAPIENS	GSE25156
HOMO_SAPIENS	GSE25407
HOMO_SAPIENS	GSE36085
HOMO_SAPIENS	GSE8823
HOMO_SAPIENS	GSE9008
HOMO_SAPIENS	GSE24132
HOMO_SAPIENS	GSE27120
HOMO_SAPIENS	GSE53046
HOMO_SAPIENS	GSE42253
HOMO_SAPIENS	GSE27182
GOSSYPIUM_HIRSUTUM	GSE16467
HOMO_SAPIENS	GSE24206
HOMO_SAPIENS	GSE24224
HOMO_SAPIENS	GSE25518
HOMO_SAPIENS	GSE2555
HOMO_SAPIENS	GSE68801
HOMO_SAPIENS	GSE76734
HOMO_SAPIENS	GSE24422
HOMO_SAPIENS	GSE24468
HOMO_SAPIENS	GSE24530
RATTUS_NORVEGICUS	GSE38614
HOMO_SAPIENS	GSE24897
HOMO_SAPIENS	GSE25012
HOMO_SAPIENS	GSE25085
HOMO_SAPIENS	GSE24768
HOMO_SAPIENS	GSE61135
HOMO_SAPIENS	GSE103702
HOMO_SAPIENS	GSE25436
HOMO_SAPIENS	GSE25550
HOMO_SAPIENS	GSE26583
HOMO_SAPIENS	GSE27096
HOMO_SAPIENS	GSE25320
HOMO_SAPIENS	GSE65081
HOMO_SAPIENS	GSE60879
HOMO_SAPIENS	GSE26451
HOMO_SAPIENS	GSE25191
HOMO_SAPIENS	GSE26453
HOMO_SAPIENS	GSE25157
HOMO_SAPIENS	GSE37470
MUS_MUSCULUS	SRP059670
MUS_MUSCULUS	GSE87079
HOMO_SAPIENS	GSE26541
HOMO_SAPIENS	GSE24487
HOMO_SAPIENS	GSE25251
HOMO_SAPIENS	GSE25330
MUS_MUSCULUS	GSE17844
HOMO_SAPIENS	GSE79476
HOMO_SAPIENS	GSE25941
HOMO_SAPIENS	GSE24080
HOMO_SAPIENS	GSE25336
HOMO_SAPIENS	GSE25507
MUS_MUSCULUS	GSE22291
HOMO_SAPIENS	GSE25311
HOMO_SAPIENS	GSE36222
HOMO_SAPIENS	GSE25458
HOMO_SAPIENS	GSE25638
HOMO_SAPIENS	GSE34721
HOMO_SAPIENS	GSE25986
HOMO_SAPIENS	GSE26049
HOMO_SAPIENS	GSE25429
HOMO_SAPIENS	GSE26027
HOMO_SAPIENS	GSE22047
HOMO_SAPIENS	GSE26146
MUS_MUSCULUS	GSE30701
MUS_MUSCULUS	GSE23084
MUS_MUSCULUS	GSE21525
MUS_MUSCULUS	GSE13379
HOMO_SAPIENS	GSE73731
HOMO_SAPIENS	GSE74154
HOMO_SAPIENS	GSE25987
MUS_MUSCULUS	ERP013381
HOMO_SAPIENS	GSE26193
HOMO_SAPIENS	GSE25427
HOMO_SAPIENS	GSE25619
HOMO_SAPIENS	GSE26440
MUS_MUSCULUS	SRP049257
HOMO_SAPIENS	SRP049650
HOMO_SAPIENS	GSE21094
HOMO_SAPIENS	GSE26156
HOMO_SAPIENS	GSE26339
HOMO_SAPIENS	GSE25613
MUS_MUSCULUS	SRP038635
HOMO_SAPIENS	GSE25725
HOMO_SAPIENS	GSE84632
HOMO_SAPIENS	GSE26969
MUS_MUSCULUS	GSE3223
MUS_MUSCULUS	ERP006165
HOMO_SAPIENS	GSE25547
HOMO_SAPIENS	GSE25746
HOMO_SAPIENS	GSE3446
HOMO_SAPIENS	GSE26176
HOMO_SAPIENS	GSE93400
HOMO_SAPIENS	GSE26656
HOMO_SAPIENS	GSE36238
MUS_MUSCULUS	GSE3383
HOMO_SAPIENS	GSE98399
HOMO_SAPIENS	GSE26525
HOMO_SAPIENS	GSE21349
HOMO_SAPIENS	GSE26077
MUS_MUSCULUS	ERP006215
HOMO_SAPIENS	ERP006215
HOMO_SAPIENS	GSE101474
HOMO_SAPIENS	GSE106932
HOMO_SAPIENS	SRP071806
HOMO_SAPIENS	GSE25861
HOMO_SAPIENS	GSE26051
HOMO_SAPIENS	GSE26114
HOMO_SAPIENS	GSE26272
HOMO_SAPIENS	GSE26704
MUS_MUSCULUS	ERP002295
HOMO_SAPIENS	GSE25990
HOMO_SAPIENS	GSE26307
HOMO_SAPIENS	GSE26386
MUS_MUSCULUS	GSE26224
MUS_MUSCULUS	GSE25515
HOMO_SAPIENS	GSE26298
HOMO_SAPIENS	GSE26104
HOMO_SAPIENS	GSE36233
HOMO_SAPIENS	GSE26594
MUS_MUSCULUS	GSE48219
SACCHAROMYCES_CEREVISIAE	GSE31143
HOMO_SAPIENS	GSE36572
HOMO_SAPIENS	GSE26177
HOMO_SAPIENS	GSE26462
HOMO_SAPIENS	GSE26332
HOMO_SAPIENS	GSE27189
HOMO_SAPIENS	GSE27034
HOMO_SAPIENS	GSE27160
HOMO_SAPIENS	GSE26312
HOMO_SAPIENS	GSE26351
HOMO_SAPIENS	GSE26471
HOMO_SAPIENS	GSE37132
HOMO_SAPIENS	GSE2634
MACACA_MULATTA	GSE2634
MACACA_FASCICULARIS	GSE2634
CHLOROCEBUS_AETHIOPS	GSE2634
HOMO_SAPIENS	GSE3629
HOMO_SAPIENS	GSE36383
HOMO_SAPIENS	GSE26787
HOMO_SAPIENS	GSE26878
HOMO_SAPIENS	GSE26828
MUS_MUSCULUS	GSE3100
HOMO_SAPIENS	GSE26526
HOMO_SAPIENS	GSE26682
HOMO_SAPIENS	GSE26673
HOMO_SAPIENS	GSE26906
HOMO_SAPIENS	GSE27196
HOMO_SAPIENS	GSE26921
HOMO_SAPIENS	GSE26459
HOMO_SAPIENS	GSE2109
HOMO_SAPIENS	GSE26672
HOMO_SAPIENS	GSE26569
HOMO_SAPIENS	GSE26603
MUS_MUSCULUS	GSE73466
HOMO_SAPIENS	GSE26748
HOMO_SAPIENS	GSE84331
HOMO_SAPIENS	GSE87437
HOMO_SAPIENS	GSE36287
HOMO_SAPIENS	GSE27095
HOMO_SAPIENS	GSE27170
MUS_MUSCULUS	GSE20726
HOMO_SAPIENS	GSE2677
HOMO_SAPIENS	GSE26920
HOMO_SAPIENS	GSE36474
HOMO_SAPIENS	GSE26890
HOMO_SAPIENS	GSE26639
HOMO_SAPIENS	GSE2706
HOMO_SAPIENS	GSE26622
HOMO_SAPIENS	GSE26627
HOMO_SAPIENS	GSE26862
HOMO_SAPIENS	GSE26865
MUS_MUSCULUS	GSE30974
HOMO_SAPIENS	E-MEXP-214
HOMO_SAPIENS	GSE26725
RATTUS_NORVEGICUS	GSE2032
HOMO_SAPIENS	GSE26713
MUS_MUSCULUS	ERP009304
HOMO_SAPIENS	GSE27094
HOMO_SAPIENS	GSE26868
HOMO_SAPIENS	GSE56102
HOMO_SAPIENS	GSE26886
HOMO_SAPIENS	GSE37667
HOMO_SAPIENS	GSE27188
HOMO_SAPIENS	GSE36640
HOMO_SAPIENS	GSE55810
HOMO_SAPIENS	GSE36245
HOMO_SAPIENS	GSE84975
HOMO_SAPIENS	GSE36547
HOMO_SAPIENS	GSE37637
HOMO_SAPIENS	GSE89749
HOMO_SAPIENS	GSE26910
HOMO_SAPIENS	GSE27190
HOMO_SAPIENS	GSE36820
HOMO_SAPIENS	GSE27157
HOMO_SAPIENS	GSE30494
HOMO_SAPIENS	GSE27128
HOMO_SAPIENS	GSE27191
HOMO_SAPIENS	GSE36649
HOMO_SAPIENS	GSE27071
MUS_MUSCULUS	GSE37276
HOMO_SAPIENS	GSE37276
HOMO_SAPIENS	GSE35252
HOMO_SAPIENS	SRP055048
HOMO_SAPIENS	GSE6885
HOMO_SAPIENS	GSE42328
HOMO_SAPIENS	GSE65222
HOMO_SAPIENS	GSE65136
HOMO_SAPIENS	GSE65438
HOMO_SAPIENS	GSE26760
HOMO_SAPIENS	GSE26554
HOMO_SAPIENS	GSE36059
HOMO_SAPIENS	GSE5116
RATTUS_NORVEGICUS	GSE2190
HOMO_SAPIENS	E-MEXP-2983
HOMO_SAPIENS	GSE105059
HOMO_SAPIENS	GSE27186
HOMO_SAPIENS	GSE38396
HOMO_SAPIENS	GSE38627
HOMO_SAPIENS	GSE42040
HOMO_SAPIENS	GSE53185
MUS_MUSCULUS	GSE15768
MUS_MUSCULUS	GSE68043
MUS_MUSCULUS	GSE68298
MUS_MUSCULUS	GSE40647
MUS_MUSCULUS	GSE40773
MUS_MUSCULUS	GSE4035
HOMO_SAPIENS	GSE38772
HOMO_SAPIENS	GSE38010
PAPIO_ANUBIS	GSE6519
HOMO_SAPIENS	GSE6566
HOMO_SAPIENS	GSE6269
HOMO_SAPIENS	GSE63129
HOMO_SAPIENS	SRP064378
HOMO_SAPIENS	GSE56237
HOMO_SAPIENS	GSE39733
MUS_MUSCULUS	GSE86425
MUS_MUSCULUS	GSE2039
MUS_MUSCULUS	GSE11759
HOMO_SAPIENS	GSE41627
HOMO_SAPIENS	GSE45921
HOMO_SAPIENS	GSE46024
HOMO_SAPIENS	GSE5145
HOMO_SAPIENS	GSE77758
HOMO_SAPIENS	GSE66768
HOMO_SAPIENS	GSE57660
HOMO_SAPIENS	GSE50058
HOMO_SAPIENS	GSE72083
HOMO_SAPIENS	GSE113088
HOMO_SAPIENS	GSE49232
HOMO_SAPIENS	GSE49938
HOMO_SAPIENS	GSE5111
HOMO_SAPIENS	GSE51725
HOMO_SAPIENS	GSE5460
HOMO_SAPIENS	GSE53059
MUS_MUSCULUS	GSE5261
HOMO_SAPIENS	GSE5261
HOMO_SAPIENS	GSE56268
HOMO_SAPIENS	GSE5816
MUS_MUSCULUS	GSE22128
HOMO_SAPIENS	GSE761
LEYMUS_CINEREUS	E-MEXP-1265
LEYMUS_TRITICOIDES	E-MEXP-1265
HOMO_SAPIENS	GSE58792
MUS_MUSCULUS	GSE4041
MUS_MUSCULUS	GSE41746
MUS_MUSCULUS	GSE77359
MUS_MUSCULUS	GSE46871
HOMO_SAPIENS	GSE8545
HOMO_SAPIENS	GSE52171
HOMO_SAPIENS	GSE53633
MUS_MUSCULUS	GSE41595
HOMO_SAPIENS	GSE56409
HOMO_SAPIENS	GSE58605
HOMO_SAPIENS	GSE61764
HOMO_SAPIENS	GSE84095
HOMO_SAPIENS	GSE59085
HOMO_SAPIENS	GSE71061
HOMO_SAPIENS	GSE56168
HOMO_SAPIENS	GSE57547
HOMO_SAPIENS	GSE63140
HOMO_SAPIENS	GSE58445
HOMO_SAPIENS	GSE73634
HOMO_SAPIENS	GSE60814
HOMO_SAPIENS	GSE60888
HOMO_SAPIENS	GSE56681
HOMO_SAPIENS	GSE63514
HOMO_SAPIENS	GSE60771
HOMO_SAPIENS	GSE65359
HOMO_SAPIENS	GSE65631
HOMO_SAPIENS	GSE65674
HOMO_SAPIENS	GSE68073
HOMO_SAPIENS	GSE56896
HOMO_SAPIENS	GSE58294
HOMO_SAPIENS	GSE58573
RATTUS_NORVEGICUS	GSE1775
SACCHAROMYCES_CEREVISIAE	E-MEXP-442
HOMO_SAPIENS	GSE6494
MUS_MUSCULUS	GSE10848
HOMO_SAPIENS	GSE69477
HOMO_SAPIENS	GSE57578
HOMO_SAPIENS	GSE57308
HOMO_SAPIENS	GSE60813
HOMO_SAPIENS	GSE61765
HOMO_SAPIENS	GSE63941
HOMO_SAPIENS	GSE6088
HOMO_SAPIENS	GSE6351
HOMO_SAPIENS	GSE76319
PSEUDOMONAS_AERUGINOSA	GSE17111
GALLUS_GALLUS	GSE101413
HOMO_SAPIENS	GSE101413
HOMO_SAPIENS	GSE62079
HOMO_SAPIENS	GSE64805
HOMO_SAPIENS	GSE64890
HOMO_SAPIENS	GSE65115
MUS_MUSCULUS	SRP064956
HOMO_SAPIENS	SRP064956
HOMO_SAPIENS	GSE63387
HOMO_SAPIENS	GSE6338
HOMO_SAPIENS	GSE6364
MUS_MUSCULUS	GSE10478
HOMO_SAPIENS	SRP055390
HOMO_SAPIENS	GSE49702
HOMO_SAPIENS	SRP033351
SACCHAROMYCES_CEREVISIAE	GSE12150
HOMO_SAPIENS	GSE63232
HOMO_SAPIENS	GSE64857
HOMO_SAPIENS	GSE65014
MUS_MUSCULUS	GSE31099
HOMO_SAPIENS	GSE6357
HOMO_SAPIENS	SRP064187
HOMO_SAPIENS	GSE56599
HOMO_SAPIENS	SRP051518
HOMO_SAPIENS	GSE102886
HOMO_SAPIENS	GSE6451
HOMO_SAPIENS	GSE65012
HOMO_SAPIENS	GSE64913
HOMO_SAPIENS	GSE65351
HOMO_SAPIENS	GSE65127
HOMO_SAPIENS	GSE39354
HOMO_SAPIENS	GSE2835
HOMO_SAPIENS	GSE65144
HOMO_SAPIENS	GSE65210
HOMO_SAPIENS	GSE65028
HOMO_SAPIENS	GSE65890
HOMO_SAPIENS	SRP059215
HOMO_SAPIENS	GSE66724
HOMO_SAPIENS	GSE65161
MACACA_MULATTA	GSE34127
HOMO_SAPIENS	GSE65363
HOMO_SAPIENS	GSE65496
HOMO_SAPIENS	GSE65627
HOMO_SAPIENS	GSE65856
HOMO_SAPIENS	SRP047519
HOMO_SAPIENS	GSE6521
HOMO_SAPIENS	GSE6565
HOMO_SAPIENS	GSE116820
HOMO_SAPIENS	GSE68172
HOMO_SAPIENS	GSE65336
HOMO_SAPIENS	GSE6816
HOMO_SAPIENS	GSE6561
HOMO_SAPIENS	GSE65789
HOMO_SAPIENS	GSE67264
HOMO_SAPIENS	GSE112154
HOMO_SAPIENS	GSE67351
MUS_MUSCULUS	GSE63653
MUS_MUSCULUS	GSE99229
HOMO_SAPIENS	GSE18662
HOMO_SAPIENS	GSE66705
HOMO_SAPIENS	GSE68231
HOMO_SAPIENS	GSE7014
HOMO_SAPIENS	GSE7177
HOMO_SAPIENS	GSE67966
MUS_MUSCULUS	GSE40323
HOMO_SAPIENS	GSE68668
HOMO_SAPIENS	GSE68722
HOMO_SAPIENS	GSE102689
HOMO_SAPIENS	GSE67596
HOMO_SAPIENS	GSE69042
HOMO_SAPIENS	GSE74622
HOMO_SAPIENS	GSE75086
HOMO_SAPIENS	GSE81653
HOMO_SAPIENS	GSE6800
